3.0,25,25,5
3.0,25,25,5
3.0,50,50,9
3.0,25,25,5
3.0,25,25,5
3.0,50,50,9
3.0,25,25,5
3.0,25,25,5
3.0,50,50,9
3.0,25,25,5
3.0,25,25,5
3.0,50,50,10
3.0,25,25,5
3.0,25,25,6
3.0,50,50,9
3.0,25,25,5
3.0,25,25,5
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,14
3.0,25,25,7
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,12
3.0,25,25,6
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,12
3.0,25,25,5
3.0,25,25,8
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,11
3.0,25,25,5
3.0,25,25,7
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,9
3.0,50,50,14
3.0,25,25,6
3.0,25,25,9
3.0,50,50,14
3.0,25,25,6
3.0,25,25,9
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,9
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,50,13
3.0,25,25,6
3.0,25,25,8
3.0,50,49,13
3.0,25,24,6
3.0,25,25,8
3.0,50,50,12
3.0,25,25,5
3.0,25,25,8
3.0,50,50,12
3.0,25,25,5
3.0,25,25,8
3.0,50,50,12
3.0,25,25,5
3.0,25,25,8
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,13
3.0,25,25,5
3.0,25,25,9
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,14
3.0,25,25,5
3.0,25,25,10
3.0,50,50,12
3.0,25,25,4
3.0,25,25,8
3.0,50,50,12
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,7
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,7
3.0,50,50,11
3.0,25,25,4
3.0,25,25,7
3.0,50,50,11
3.0,25,25,4
3.0,25,25,7
3.0,50,50,11
3.0,25,25,4
3.0,25,25,7
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,11
3.0,25,25,4
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,49,14
3.0,25,24,6
3.0,25,25,8
3.0,50,50,12
3.0,25,25,4
3.0,25,25,8
3.0,50,50,12
3.0,25,25,4
3.0,25,25,8
3.0,50,50,13
3.0,25,25,4
3.0,25,25,9
3.0,50,50,13
3.0,25,25,4
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,15
3.0,25,25,6
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,16
3.0,25,25,7
3.0,25,25,9
3.0,50,50,15
3.0,25,25,7
3.0,25,25,8
3.0,50,50,15
3.0,25,25,7
3.0,25,25,8
3.0,50,50,15
3.0,25,25,7
3.0,25,25,8
3.0,50,50,15
3.0,25,25,7
3.0,25,25,8
3.0,50,50,15
3.0,25,25,7
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,14
3.0,25,25,6
3.0,25,25,8
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,18
3.0,25,25,7
3.0,25,25,11
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,17
3.0,25,25,7
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,17
3.0,25,25,7
3.0,25,25,10
3.0,50,50,17
3.0,25,25,7
3.0,25,25,10
3.0,50,50,17
3.0,25,25,7
3.0,25,25,10
3.0,50,50,15
3.0,25,25,7
3.0,25,25,8
3.0,50,49,17
3.0,25,25,7
3.0,25,24,10
3.0,50,50,18
3.0,25,25,7
3.0,25,25,11
3.0,50,50,17
3.0,25,25,7
3.0,25,25,10
3.0,50,50,16
3.0,25,25,3
3.0,25,25,13
3.0,50,50,16
3.0,25,25,3
3.0,25,25,13
3.0,50,50,17
3.0,25,25,4
3.0,25,25,13
3.0,50,50,17
3.0,25,25,4
3.0,25,25,13
3.0,50,50,16
3.0,25,25,3
3.0,25,25,13
3.0,50,50,16
3.0,25,25,4
3.0,25,25,12
3.0,50,50,16
3.0,25,25,4
3.0,25,25,12
3.0,50,50,17
3.0,25,25,6
3.0,25,25,11
3.0,50,50,18
3.0,25,25,7
3.0,25,25,11
3.0,50,49,16
3.0,25,25,4
3.0,25,24,12
3.0,50,50,18
3.0,25,25,7
3.0,25,25,11
3.0,50,50,18
3.0,25,25,7
3.0,25,25,11
3.0,50,50,17
3.0,25,25,7
3.0,25,25,10
3.0,50,50,18
3.0,25,25,7
3.0,25,25,11
3.0,50,50,17
3.0,25,25,7
3.0,25,25,10
3.0,50,50,18
3.0,25,25,8
3.0,25,25,10
3.0,50,50,17
3.0,25,25,7
3.0,25,25,10
3.0,50,50,18
3.0,25,25,7
3.0,25,25,11
3.0,50,50,18
3.0,25,25,7
3.0,25,25,11
3.0,50,50,18
3.0,25,25,7
3.0,25,25,11
3.0,50,50,17
3.0,25,25,7
3.0,25,25,10
3.0,50,49,19
3.0,25,25,8
3.0,25,24,11
3.0,50,50,19
3.0,25,25,8
3.0,25,25,11
3.0,50,50,19
3.0,25,25,8
3.0,25,25,11
3.0,50,50,19
3.0,25,25,8
3.0,25,25,11
3.0,50,50,19
3.0,25,25,8
3.0,25,25,11
3.0,50,50,19
3.0,25,25,8
3.0,25,25,11
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
3.0,50,50,15
3.0,25,25,3
3.0,25,25,12
