code,semester,title,credits,recordTime,sectionId,quota,enrol,wait
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 02:00:00,L1,50,48,6
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 02:00:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 02:00:00,T2,25,25,5
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 01:30:00,L1,50,48,6
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 01:30:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 01:30:00,T2,25,25,5
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 01:00:00,L1,50,48,6
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 01:00:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 01:00:00,T2,25,25,5
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 02:30:00,L1,50,48,6
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 02:30:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 02:30:00,T2,25,25,5
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 06:30:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 06:30:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 06:30:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 05:00:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 05:00:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 05:00:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 04:00:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 04:00:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 04:00:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 06:00:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 06:00:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 06:00:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 05:30:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 05:30:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 05:30:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 03:00:00,L1,50,48,6
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 03:00:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 03:00:00,T2,25,25,5
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 10:30:00,L1,50,49,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 10:30:00,T1,25,24,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 10:30:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 03:30:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 03:30:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 03:30:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 04:30:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 04:30:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 04:30:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 11:00:00,L1,50,49,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 11:00:00,T1,25,24,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 11:00:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 10:00:00,L1,50,49,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 10:00:00,T1,25,24,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 10:00:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 07:30:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 07:30:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 07:30:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 11:30:00,L1,50,50,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 11:30:00,T1,25,25,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 11:30:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 07:00:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 07:00:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 07:00:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 09:30:00,L1,50,48,8
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 09:30:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-27 09:30:00,T2,25,25,7
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 03:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 03:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 03:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 01:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 01:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 01:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 02:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 02:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 02:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 01:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 01:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 01:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 04:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 04:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 04:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 02:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 02:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 02:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 04:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 04:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 04:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 03:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 03:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 03:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 06:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 06:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 06:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 07:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 07:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 07:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 07:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 07:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 07:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 05:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 05:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 05:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 06:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 06:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 06:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 16:30:00,L1,50,33,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 16:30:00,T1,25,14,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 16:30:00,T2,25,19,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 05:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 05:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 05:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 17:30:00,L1,50,41,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 17:30:00,T1,25,18,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 17:30:00,T2,25,23,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 16:00:00,L1,50,31,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 16:00:00,T1,25,13,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 16:00:00,T2,25,18,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 18:00:00,L1,50,43,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 18:00:00,T1,25,19,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 18:00:00,T2,25,24,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 18:30:00,L1,50,45,3
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 18:30:00,T1,25,20,2
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 18:30:00,T2,25,25,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 09:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 09:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 09:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 19:00:00,L1,50,46,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 19:00:00,T1,25,21,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 19:00:00,T2,25,25,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 17:00:00,L1,50,41,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 17:00:00,T1,25,18,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 17:00:00,T2,25,23,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 20:00:00,L1,50,48,3
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 20:00:00,T1,25,23,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 20:00:00,T2,25,25,2
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 19:30:00,L1,50,46,2
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 19:30:00,T1,25,21,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 19:30:00,T2,25,25,1
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 14:00:00,L1,50,6,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 14:00:00,T1,25,1,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 14:00:00,T2,25,5,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 13:30:00,L1,50,6,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 13:30:00,T1,25,1,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 13:30:00,T2,25,5,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 13:00:00,L1,50,6,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 13:00:00,T1,25,1,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 13:00:00,T2,25,5,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 16:00:00,L1,50,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 16:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 16:00:00,T2,25,5,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 14:30:00,L1,50,6,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 14:30:00,T1,25,1,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 14:30:00,T2,25,5,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 15:30:00,L1,50,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 15:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 15:30:00,T2,25,5,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 15:00:00,L1,50,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 15:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 15:00:00,T2,25,5,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 21:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 21:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 21:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 20:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 20:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 20:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 17:30:00,L1,50,8,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 17:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 17:30:00,T2,25,6,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 16:30:00,L1,50,8,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 16:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 16:30:00,T2,25,6,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 21:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 21:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 21:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 17:00:00,L1,50,8,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 17:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 17:00:00,T2,25,6,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 22:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 22:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 22:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 22:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 22:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 22:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 23:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 23:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 23:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 00:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 00:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 00:30:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 00:00:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 00:00:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-26 00:00:00,T2,25,7,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 23:30:00,L1,50,9,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 23:30:00,T1,25,2,0
RMBI1010,2017-18 Spring,Risk Management in Society,3.0,2018-01-25 23:30:00,T2,25,7,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-26 11:00:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 23:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 23:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 22:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-15 00:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 22:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 21:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 21:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-15 00:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-26 13:00:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-26 10:00:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-26 12:30:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-26 12:00:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-26 10:30:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-26 11:30:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-25 10:30:00,T1,180,153,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-26 13:30:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-25 11:00:00,T1,180,153,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-25 12:00:00,T1,180,153,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-25 09:30:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-25 11:30:00,T1,180,153,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-25 09:00:00,T1,180,152,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-25 10:00:00,T1,180,153,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-01-25 12:30:00,T1,180,153,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 14:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 12:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 11:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 11:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 10:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 12:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 13:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 13:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 18:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 17:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 16:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 15:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 14:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 15:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 17:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 16:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 19:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 18:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 19:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 20:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 20:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 01:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-13 23:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-13 23:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 00:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 00:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 03:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 03:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 02:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 04:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 02:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 01:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 04:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 07:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 06:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 05:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 05:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 07:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 06:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 09:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-14 10:00:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-13 16:30:00,T1,180,151,0
RMBI2001,2017-18 Spring,Academic and Professional Development in Risk Management and Business Intelligence,0.0,2018-02-13 15:00:00,T1,180,151,0
